CustomerID,Gender,Age,CityTier,AnnualIncome,MembershipLevel,TotalTransactions,AvgTransactionValue,SatisfactionScore,LoginFrequency,CartAbandonRate,IsChurned
C436,Male,39.0,Tier 1,-0.1642055276503888,Gold,17.0,1.7855638815196684,3.0,-1.087941651541131,19.0,Yes
C437,Female,29.0,Tier 2,-0.6678681811829136,Silver,8.0,0.2049171334863749,5.0,0.5501722569957411,26.0,Yes
C438,Male,58.0,Tier 2,-0.14683575881876898,Silver,16.0,1.1764611537743548,4.0,0.901196665967928,10.0,No
C439,Other,40.0,Tier 2,2.3243961223418395,Gold,20.0,-0.5552027994850497,2.0,-1.6729823331614424,14.0,No
C440,Female,52.0,Tier 1,-0.6385778128937831,Gold,16.0,1.0304778553891143,1.0,-0.15187656094863267,35.0,Yes
C441,Female,35.0,Tier 1,0.5791166196267397,Platinum,8.0,1.8384199033488073,2.0,0.08213971169949193,24.0,No
C442,Female,23.0,Tier 3,0.477280393883253,Gold,4.0,-0.3815330134750222,2.0,1.9542698928844886,26.0,No
C443,Other,58.0,Tier 1,0.4842716175476506,Platinum,16.0,1.095918644320429,3.0,-0.03486842462457036,13.0,Yes
C444,Male,54.0,Tier 3,0.7231947370525097,Silver,16.0,0.48933286999555037,4.0,0.901196665967928,2.0,No
C445,Female,19.0,Tier 1,-0.03776140745991154,Silver,24.0,0.0035608598515604523,1.0,1.369229211264177,14.0,No
C446,Male,37.0,Tier 1,1.307113519490833,Platinum,7.0,0.6327992149603556,4.0,-1.7899904694855047,26.0,No
C447,Male,42.0,Tier 3,-0.3035015441309947,Silver,13.0,0.12689157745288432,1.0,-1.2049497878651934,23.0,No
C448,Male,60.0,Tier 3,1.1245100344869017,Gold,6.0,-0.8421354894146603,2.0,0.901196665967928,32.0,Yes
C449,Other,45.0,Tier 2,0.2535005940380803,Gold,19.0,-0.4167703613611147,3.0,1.6032454839123018,28.0,No
C450,Other,52.0,Tier 2,-0.09988107200212093,Platinum,6.0,-2.494200790752802,1.0,-1.3219579241892556,5.0,No
C451,Male,36.0,Tier 3,1.1992996675658911,Silver,8.0,0.803952047549948,3.0,0.08213971169949193,12.0,No
C452,Male,23.0,Tier 1,-1.6781216587542414,Silver,20.0,0.0035608598515604523,3.0,-1.7899904694855047,11.0,Yes
C453,Other,29.0,Tier 1,-0.036249674461847875,Gold,22.0,0.7385112586186332,2.0,-0.38589283359675725,10.0,No
C454,Other,21.0,Tier 1,-1.5334631051630256,Silver,14.0,1.486046424487882,1.0,-1.087941651541131,8.0,No
C455,Male,33.0,Tier 3,-0.03776140745991154,Gold,5.0,0.24770534163377297,1.0,0.08213971169949193,7.0,Yes
C456,Female,36.0,Tier 3,-0.5470335000540193,Silver,17.0,0.5220532644612077,3.0,-0.03486842462457036,4.0,Yes
C457,Other,47.0,Tier 3,-0.0799123352655206,Platinum,9.0,1.1965967811378362,5.0,-0.6199091062448818,10.0,No
C458,Other,45.0,Tier 3,-1.6283254336948145,Platinum,22.0,0.15709501849810648,2.0,1.369229211264177,7.0,No
C459,Female,28.0,Tier 1,0.29491947921711986,Silver,12.0,-0.20786322746499472,4.0,-1.4389660605133179,33.0,No
C460,Female,44.0,Tier 3,-0.5504468112358938,Gold,20.0,-0.38656692031589257,1.0,0.901196665967928,2.0,Yes
C461,Female,42.0,Tier 2,0.051786031706192254,Platinum,24.0,-1.841365997327427,2.0,1.6032454839123018,29.0,No
C462,Male,38.0,Tier 3,0.8734497348657835,Gold,19.0,-0.5048637310763461,5.0,1.1352129386160525,29.0,Yes
C463,Male,31.0,Tier 3,0.003098699619557189,Silver,13.0,0.34838347845118023,2.0,0.08213971169949193,29.0,No
C464,Male,30.0,Tier 2,-0.6763841326848998,Platinum,22.0,-2.494200790752802,5.0,0.3161559843476165,22.0,No
C465,Male,27.0,Tier 1,1.4977304888684542,Platinum,4.0,-0.08704946328410605,4.0,-1.6729823331614424,14.0,Yes
C466,Other,42.0,Tier 1,-0.7069393320211208,Silver,13.0,1.8736572512348997,4.0,-0.26888469727269493,29.0,No
C467,Male,29.0,Tier 2,-1.6351000767004638,Gold,25.0,-2.2340107309153154,1.0,-1.4389660605133179,3.0,No
C468,Male,49.0,Tier 3,0.32766647481987443,Platinum,17.0,-0.5249993584398275,1.0,-1.4389660605133179,31.0,No
C469,Male,41.0,Tier 3,-1.1914216024148894,Gold,16.0,0.6932060970507999,5.0,-0.6199091062448818,29.0,No
C470,Male,57.0,Tier 1,0.1236908104106533,Platinum,16.0,-0.587923193950707,1.0,-1.4389660605133179,27.0,No
C471,Other,28.0,Tier 1,-0.03776140745991154,Platinum,21.0,0.8568080693790867,2.0,1.0182048022919903,17.0,Yes
C472,Female,30.0,Tier 1,0.5461790330442865,Gold,8.0,-0.11976985774976341,1.0,-1.4389660605133179,20.0,Yes
C473,Male,22.0,Tier 2,1.7899757665571636,Silver,16.0,-1.0988647382990486,3.0,-1.2049497878651934,2.0,Yes
C474,Male,39.0,Tier 2,-0.03776140745991154,Platinum,10.0,-0.7162878183929012,2.0,1.4862373475882393,22.0,Yes
C475,Other,26.0,Tier 2,-0.1771570510435417,Platinum,19.0,0.22505276084985637,3.0,1.4862373475882393,27.0,No
C476,Male,31.0,Tier 2,-0.38055227928731716,Gold,23.0,0.3332817579285691,1.0,0.08213971169949193,28.0,No
C477,Female,19.0,Tier 2,-1.4308471890480448,Silver,14.0,0.0035608598515604523,3.0,-0.6199091062448818,6.0,Yes
C478,Other,31.0,Tier 2,-0.21517128826705678,Platinum,17.0,1.1034695045817344,2.0,0.08213971169949193,19.0,Yes
C479,Female,28.0,Tier 3,0.22653197041073245,Platinum,4.0,0.4389938015868467,3.0,0.08213971169949193,3.0,Yes
C480,Female,37.0,Tier 2,0.4625615723147133,Platinum,18.0,0.4314429413255412,3.0,0.08213971169949193,2.0,No
C481,Other,45.0,Tier 1,0.5383994557820448,Platinum,5.0,1.3174105453187248,3.0,0.4331641206716788,26.0,Yes
C482,Male,55.0,Tier 1,0.07453566410112174,Gold,20.0,0.6932060970507999,3.0,-0.9709335152170687,20.0,No
C483,Other,33.0,Tier 3,-0.03776140745991154,Gold,33.0,1.430673449238308,3.0,0.08213971169949193,22.0,No
C484,Other,47.0,Tier 3,-0.8329372960545763,Gold,20.0,0.0035608598515604523,4.0,1.369229211264177,8.0,Yes
C485,Other,25.0,Tier 2,2.3243961223418395,Gold,21.0,-1.4613060308417147,5.0,-0.15187656094863267,8.0,No
C486,Other,45.0,Tier 1,0.0034105757681548513,Gold,5.0,-0.7062200047111605,1.0,0.08213971169949193,8.0,No
C487,Female,43.0,Tier 3,0.7441597448193525,Silver,13.0,0.0035608598515604523,2.0,-0.03486842462457036,17.0,Yes
C488,Male,29.0,Tier 2,2.3243961223418395,Platinum,6.0,0.0035608598515604523,3.0,-0.03486842462457036,32.0,Yes
C489,Other,36.0,Tier 3,-0.5999744762784724,Silver,18.0,-2.4605365387544818,4.0,1.2522210749401148,23.0,No
C490,Male,35.0,Tier 3,-1.7763713087888549,Silver,16.0,0.7460621188799388,4.0,-1.087941651541131,26.0,No
C491,Other,52.0,Tier 2,0.6871470522104299,Platinum,22.0,0.40879036054162454,1.0,1.2522210749401148,29.0,No
C492,Female,25.0,Tier 2,-1.135023998876812,Platinum,25.0,0.0035608598515604523,3.0,-0.7369172425689441,9.0,No
C493,Male,45.0,Tier 2,-0.13351171669256887,Platinum,8.0,-1.1869581080142801,2.0,-0.7369172425689441,32.0,Yes
C494,Other,58.0,Tier 2,1.4331461364296882,Gold,17.0,0.8618419762199571,2.0,-1.087941651541131,7.0,No
C495,Other,29.0,Tier 2,-0.35947464957792513,Platinum,18.0,0.006077813271995633,3.0,1.0182048022919903,10.0,No
C496,Male,55.0,Tier 1,0.08686343519707933,Silver,16.0,-2.075442665427899,5.0,-1.6729823331614424,8.0,Yes
C497,Female,54.0,Tier 2,-0.38672915967482085,Platinum,10.0,-0.7062200047111605,2.0,1.369229211264177,21.0,Yes
C498,Female,57.0,Tier 1,-1.171037030813492,Platinum,16.0,-0.3035074574415316,1.0,-1.2049497878651934,18.0,No
C499,Other,57.0,Tier 1,1.7390879749776451,Platinum,21.0,0.6252483546990502,1.0,0.6671803933198034,26.0,Yes
C500,Female,44.0,Tier 2,-0.7235554001602962,Silver,24.0,0.0035608598515604523,3.0,0.901196665967928,2.0,No
